PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
6lih	4	2	4	4	2	4	4	1	0	3	6	4	4	4	3	0	3	1	5	2
6lim	4	2	4	4	2	4	4	2	0	4	8	5	4	4	4	0	2	2	4	2
6lit	8	3	1	4	1	2	1	2	2	6	19	1	2	3	1	3	3	2	4	3
6lje	4	1	0	1	1	2	0	3	0	2	6	4	0	6	1	2	1	1	1	6
6ljf	4	0	0	1	1	2	1	3	0	2	6	4	0	7	1	2	2	1	1	6
6ljk	8	9	3	2	4	5	1	5	6	8	15	1	1	11	4	7	4	2	1	13
6ljm	8	6	3	2	0	5	2	7	4	7	8	4	2	5	5	7	5	1	3	11
6ljn	9	6	3	2	0	5	2	7	4	6	7	4	2	5	5	7	5	1	3	13
6ljp	1	2	1	3	1	1	3	1	2	6	6	0	1	5	3	4	1	1	4	11
6ljq	1	1	2	3	1	1	2	1	2	6	6	0	1	5	3	4	1	1	3	11
6ljr	1	2	2	3	1	1	2	2	2	6	7	0	1	5	2	5	1	2	3	12
6lk5	7	8	2	1	2	10	3	5	1	12	12	6	2	4	2	5	1	2	6	9
6lk6	7	7	2	1	2	10	3	7	3	12	14	6	2	4	1	5	1	2	5	10
6llc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6lle	37	10	15	15	10	24	9	22	3	29	40	14	16	14	15	17	29	2	8	36
6lly	32	11	16	14	10	19	7	28	5	26	40	15	17	14	14	21	34	3	8	35
6lmk	25	23	16	16	13	10	7	19	9	20	40	14	4	20	5	18	12	10	12	20
6lml	17	19	10	11	7	2	4	21	7	10	33	9	4	6	2	21	12	14	10	16
6lmu	8	8	8	5	2	7	4	3	3	4	10	2	0	6	6	5	2	3	2	7
6lmx	6	7	7	6	3	9	4	3	0	2	7	5	4	4	1	7	3	0	3	5
6ln2	5	9	8	7	8	6	5	6	4	6	22	7	0	10	4	5	10	12	16	10
6ln4	9	2	1	5	0	5	2	1	1	9	22	3	4	2	1	4	3	2	6	6
6ln5	36	15	17	12	10	22	8	25	3	26	37	18	13	13	19	20	30	3	7	34
6ln6	34	12	19	15	8	19	7	24	3	26	37	19	15	13	16	20	26	3	8	35
6ln7	35	13	19	14	8	23	5	25	3	26	38	16	14	11	20	18	29	4	7	37
6ln8	32	12	18	15	11	18	9	26	5	28	39	16	16	15	16	22	32	2	8	34
6ln9	30	10	17	14	12	19	9	25	5	26	39	16	17	12	14	22	31	3	8	35
6lni	0	1	1	1	0	3	1	0	1	1	0	3	2	1	0	0	7	0	0	4
6lo2	0	2	1	0	0	3	1	0	0	3	2	1	0	0	0	0	1	1	0	0
6loh	10	9	5	4	5	8	8	9	4	3	17	8	2	12	5	12	7	3	2	8
6loj	15	10	12	14	4	11	13	13	4	14	35	14	6	13	5	10	15	3	11	11
6lox	8	7	11	6	3	7	4	8	6	3	16	9	6	11	9	7	6	0	4	13
6lp6	10	5	4	6	0	4	4	14	2	10	19	2	2	6	9	6	6	1	4	20
6lp7	10	5	4	6	0	4	4	14	2	10	19	3	2	6	9	6	6	0	4	18
6lp8	10	6	4	5	0	4	4	14	2	10	18	2	2	6	8	6	6	1	3	19
6lpb	4	10	6	5	1	6	6	1	3	10	8	5	1	6	1	2	3	3	5	5
6lpf	16	14	8	16	10	19	15	17	10	17	35	21	13	24	16	14	16	7	25	27
6lpj	19	9	7	1	3	1	4	5	4	17	27	3	1	10	3	9	8	3	8	19
6lpk	19	10	7	2	2	2	4	5	1	17	25	3	1	11	3	9	8	3	7	19
6lpl	18	9	7	2	3	1	4	5	1	18	25	3	1	10	4	6	8	3	9	18
6lpn	8	7	6	7	4	7	2	22	7	7	19	5	2	4	2	11	9	1	5	14
6lpp	6	5	5	7	2	5	4	20	6	8	26	7	3	3	8	13	7	0	3	8
6lpq	6	5	6	7	2	4	5	21	5	8	25	7	3	3	8	13	6	0	3	11
6lpt	5	4	5	6	3	4	6	21	5	8	26	7	3	3	8	13	6	0	2	10
6lpu	7	4	5	6	3	5	5	21	4	8	27	7	3	4	8	14	6	0	3	10
6lpx	5	6	6	7	3	4	5	20	5	8	27	7	3	4	8	13	6	0	3	9
6lqa	29	11	23	15	9	14	13	26	1	40	59	11	18	37	8	18	21	9	20	35
6lqg	47	14	12	16	5	14	15	26	6	31	57	13	11	31	13	34	23	7	20	39
6lqx	2	0	3	2	1	3	1	0	0	0	3	3	2	4	2	1	0	3	4	4
6lr0	52	38	15	19	3	18	25	25	4	45	42	18	15	33	17	28	22	4	15	32
6lr4	45	16	12	18	5	14	17	26	7	29	61	13	10	30	13	37	25	7	19	38
6lr6	13	15	10	16	10	18	15	19	10	15	36	22	13	23	16	14	16	7	24	25
6lra	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0
6lrc	3	6	7	2	4	7	5	3	4	6	19	12	2	13	3	7	6	2	8	7
6lre	3	5	6	3	0	7	3	1	4	6	17	15	2	12	3	8	4	3	7	8
6lri	4	4	5	2	0	8	2	2	4	6	18	13	2	13	4	7	4	3	7	8
6lrj	4	4	4	2	0	7	1	1	3	8	16	16	2	13	3	10	3	2	4	6
6lrk	4	5	4	2	0	7	1	3	4	10	16	16	3	11	3	9	5	2	7	8
6lrl	4	5	3	3	0	5	4	2	3	5	17	11	2	13	4	7	4	3	8	6
6lrm	9	4	7	6	1	4	6	1	9	9	17	3	6	4	2	6	4	5	4	12
6lrq	4	0	0	0	0	2	2	1	1	0	0	2	0	0	0	0	7	0	0	9
6lry	10	12	10	6	5	6	3	7	4	15	18	8	4	7	4	7	7	3	10	12
6ls5	10	4	3	6	1	4	1	9	1	9	15	5	5	6	4	8	6	0	8	13
6lsb	0	3	2	2	8	2	1	3	1	4	5	2	1	4	4	4	2	2	0	0
6lt0	18	16	9	21	9	13	17	14	16	22	52	23	4	19	10	18	23	0	13	21
6lth	22	26	12	22	8	30	21	22	9	22	71	18	6	11	13	28	20	9	10	20
6ltj	45	51	31	38	12	46	40	39	18	53	94	45	23	27	38	46	46	15	31	45
6ltn	10	2	2	3	2	6	3	2	1	10	13	4	2	7	5	12	3	3	2	1
6lto	11	4	2	3	3	7	3	3	1	9	15	10	2	8	6	10	4	3	3	2
6lu5	2	2	2	4	2	3	0	0	0	1	10	1	3	6	2	1	2	1	4	3
6lu6	2	0	2	4	2	4	0	0	0	1	9	2	3	6	3	1	3	0	3	3
6lub	7	5	5	5	2	5	4	6	4	6	14	5	5	4	3	4	3	3	6	11
6lud	8	5	4	7	2	5	4	6	3	5	14	4	5	4	5	4	3	4	6	9
6luq	14	9	8	8	4	6	3	5	2	9	12	3	7	12	0	5	10	5	8	18
6luu	5	3	3	1	1	4	2	4	6	7	17	5	1	9	5	3	6	5	3	12
6luv	5	3	4	2	1	4	3	3	6	7	18	5	1	8	4	3	5	5	3	12
6luw	5	4	3	2	1	3	3	4	6	7	18	5	1	8	4	3	7	5	3	12
6lux	5	3	4	2	1	4	4	3	6	7	19	4	1	7	4	3	6	5	4	12
6luy	5	4	3	3	1	3	2	4	6	7	18	6	1	7	3	3	7	5	3	12
6luz	5	3	4	2	1	3	3	4	6	7	17	5	1	7	4	3	5	4	4	12
6lv1	5	4	3	3	1	3	2	4	6	7	18	5	1	9	4	3	6	5	3	12
6lv2	5	3	4	2	1	3	3	3	6	7	19	6	1	6	4	2	5	4	3	12
6lv3	5	3	3	3	1	3	3	3	6	7	17	6	1	8	3	3	5	5	4	12
6lv4	5	3	3	3	1	4	3	4	6	7	18	5	1	9	4	2	5	5	3	12
6lv5	5	4	3	1	1	3	3	3	6	7	18	5	1	9	4	3	6	5	4	11
6lv6	5	3	4	2	1	4	4	4	6	7	18	5	1	7	4	3	6	4	4	12
6lv7	5	3	3	2	1	3	3	3	6	7	18	5	1	8	4	3	7	5	3	11
6lv8	5	2	3	3	1	3	3	3	6	7	19	5	1	8	4	2	5	5	4	12
6lv9	5	4	3	3	1	3	3	3	6	7	18	5	1	8	4	3	7	5	4	12
6lva	5	3	3	2	1	3	3	4	6	7	18	6	1	9	4	2	5	5	3	12
6lvk	6	7	3	9	2	7	4	5	1	2	12	4	7	3	4	5	2	4	2	6
6lvl	7	8	3	7	2	6	2	7	1	3	13	6	5	4	6	4	4	2	2	8
6lvm	9	5	4	4	1	5	2	8	2	7	14	5	5	6	4	1	1	5	4	9
6lw2	11	3	3	6	1	2	0	6	2	7	10	3	1	3	2	9	2	0	6	8
6lw5	17	10	7	7	4	4	5	5	2	8	20	8	4	17	2	8	9	3	6	12
6lx3	6	9	15	5	5	8	8	11	1	11	12	9	0	5	7	18	8	1	10	14
6lxd	17	19	17	13	4	16	11	12	20	16	38	10	18	22	12	16	17	4	12	16
6lxe	17	19	10	11	6	24	11	12	16	17	48	4	10	20	12	14	10	3	12	13
6lxw	7	10	13	6	5	8	8	12	2	11	15	8	0	7	8	18	12	2	12	17
6lyn	1	0	1	1	0	1	0	2	0	0	3	1	0	0	1	1	3	1	0	5
6lyy	18	5	5	5	5	9	3	22	4	10	20	10	7	23	11	25	11	5	11	16
6lz0	16	6	5	4	3	10	4	19	3	10	20	11	7	21	8	25	11	4	11	20
6lz9	4	3	1	2	4	1	0	10	3	7	7	1	2	1	3	5	3	4	5	13
6lzl	8	5	4	3	0	4	3	12	2	9	16	2	2	6	8	5	5	1	3	19
6lzp	5	2	4	4	1	5	4	0	2	6	8	0	2	3	6	5	3	1	1	4
6lzz	8	5	5	4	6	4	2	2	7	11	14	3	10	7	5	3	6	2	5	6
6m02	10	6	5	6	1	8	4	3	0	7	13	10	1	8	3	15	2	3	3	1
6m04	12	12	15	18	7	22	23	10	13	12	58	30	8	19	9	12	17	4	10	23
6m06	8	11	3	9	2	6	6	4	3	8	12	8	2	6	5	8	5	1	4	8
6m07	8	7	2	9	3	7	7	4	4	12	14	9	0	7	3	7	2	1	3	7
6m08	7	7	3	9	3	6	7	5	4	10	16	11	0	6	4	7	4	1	2	7
6m14	2	3	2	1	4	4	1	8	2	9	16	7	1	6	2	3	4	3	2	9
6m17	7	5	5	5	5	7	6	7	1	12	19	7	6	10	8	15	12	5	8	9
6m18	5	5	5	4	6	9	6	7	1	12	18	5	7	9	10	15	12	6	8	9
6m1b	1	0	3	3	2	2	1	1	1	4	6	4	1	4	2	5	3	2	6	5
6m1d	5	5	7	4	7	9	6	7	1	12	18	5	7	11	9	15	13	6	8	9
6m1h	11	12	6	17	10	2	6	16	7	11	14	10	4	4	0	16	11	7	4	9
6m1i	12	12	6	16	8	3	5	15	7	12	15	8	4	5	0	16	14	6	4	8
6m23	20	17	9	8	9	17	8	26	6	17	44	7	10	14	7	21	16	8	13	23
6m24	0	1	1	3	0	0	0	0	3	0	3	1	0	3	2	5	0	1	5	0
6m2b	7	4	3	5	0	3	3	14	1	9	18	2	2	6	8	6	6	1	2	19
6m2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m2d	0	1	0	0	3	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1
6m2j	0	1	0	3	0	0	0	1	3	0	3	0	0	3	2	6	0	1	5	1
6m2k	0	1	1	2	0	0	0	0	3	0	3	0	0	4	2	6	0	1	4	0
6m3b	7	4	3	7	6	6	1	15	5	8	18	2	3	4	11	8	8	7	5	14
6m3c	6	3	3	6	5	4	3	13	5	6	19	5	4	1	6	7	4	4	3	13
6m3i	4	2	5	2	0	2	1	4	4	1	6	5	3	3	3	5	7	1	4	3
6m4i	4	5	7	3	0	3	3	6	2	11	12	7	3	4	2	6	8	0	6	6
6m4n	15	16	6	11	1	23	9	11	5	18	29	20	4	3	15	8	8	3	12	15
6m4o	25	17	12	6	4	10	9	24	6	25	26	3	11	17	10	27	14	1	20	19
6m4r	15	13	6	10	13	19	9	5	5	5	19	17	1	8	4	10	5	1	7	14
6m58	14	8	4	13	6	13	3	3	6	2	22	9	2	9	6	10	5	1	7	11
6m5d	16	13	6	9	8	11	6	3	6	3	31	13	3	16	8	7	4	1	13	17
6m5e	12	14	8	6	11	16	10	6	6	4	35	18	1	9	7	8	8	1	7	16
6m5g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m64	1	5	2	1	2	3	2	2	2	1	7	0	1	4	2	4	4	0	3	4
6m66	11	2	2	4	3	3	3	3	2	10	11	6	1	9	5	11	3	3	4	5
6m67	11	2	2	5	3	3	3	3	2	10	10	6	1	8	5	11	2	3	4	3
6m68	11	2	2	5	2	3	3	3	2	10	11	5	1	9	5	11	3	3	4	3
6m7h	3	1	0	6	0	8	0	1	0	5	8	2	0	7	1	1	1	0	1	6
6m7o	13	12	4	6	5	5	2	6	0	7	12	9	6	6	5	8	5	2	4	12
6m7p	14	13	6	7	6	6	2	7	0	9	12	12	6	5	6	10	4	1	4	11
6m7t	12	10	3	5	5	4	5	6	3	9	22	7	7	6	1	11	6	3	4	13
6m7u	11	11	2	7	5	3	9	7	3	11	22	8	6	8	3	10	6	5	3	14
6m7v	12	10	2	6	5	3	7	5	3	10	21	8	7	8	1	11	7	4	2	16
6m7x	15	16	4	5	2	9	8	7	4	4	26	4	5	9	13	8	5	1	5	10
6m88	1	3	1	4	1	5	3	4	4	4	16	4	4	8	1	3	2	1	7	9
6m89	1	4	1	5	1	5	1	4	3	6	16	4	4	8	1	3	2	1	7	9
6m8a	1	5	1	4	1	5	1	4	1	4	16	6	5	7	1	4	2	1	6	11
6m8b	1	3	1	3	1	5	3	4	4	5	16	4	4	8	1	4	2	1	6	9
6m8c	1	4	1	4	1	5	2	4	1	6	16	5	4	8	1	4	2	1	5	11
6m8d	1	5	1	4	0	5	1	4	4	5	16	5	4	8	1	5	1	1	5	11
6m8e	1	4	1	3	1	5	1	5	4	5	16	5	5	8	1	4	1	1	5	9
6m8s	0	1	1	6	1	1	0	5	2	2	2	0	1	0	0	3	5	2	2	1
6m8z	15	1	2	1	1	3	1	2	0	5	10	0	3	1	3	1	6	0	2	14
6m90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6m9h	8	3	4	6	2	5	3	7	2	9	15	7	1	7	1	6	5	4	0	6
6m9t	11	7	4	5	4	6	6	9	3	12	18	7	7	12	3	8	11	6	5	9
6m9w	2	4	1	5	3	4	3	4	0	6	9	2	3	4	1	1	5	0	3	7
6ma1	19	8	16	11	4	9	9	14	11	11	26	11	11	13	7	12	15	5	12	14
6ma2	18	9	15	11	4	8	9	15	13	10	27	8	11	10	7	11	17	5	15	16
6ma3	18	10	16	11	4	8	11	13	13	12	27	9	12	10	9	11	16	5	14	15
6ma4	18	10	16	10	4	8	11	14	14	13	26	8	11	10	8	11	18	5	15	16
6ma5	19	9	16	10	4	8	11	14	13	12	28	8	11	11	9	12	18	5	14	15
6ma6	6	13	3	4	2	8	4	5	2	12	23	5	10	18	8	13	9	1	4	9
6ma7	6	12	4	3	2	9	3	6	2	12	20	4	9	17	7	13	8	1	5	9
6ma8	6	13	3	3	2	10	3	7	2	11	21	5	10	16	6	13	8	1	5	10
6mac	1	1	3	1	8	0	1	0	1	3	1	1	1	4	3	3	5	0	1	2
6maj	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6mak	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0
6mal	7	5	3	7	5	2	5	2	3	8	11	3	1	5	6	7	5	4	5	6
6mau	3	2	4	3	2	1	4	0	0	4	7	4	4	3	3	0	4	2	5	2
6mbi	2	6	1	1	0	2	0	0	2	1	7	3	0	4	3	0	4	1	4	3
6mbj	7	10	9	12	2	18	8	7	6	8	16	15	3	12	10	12	9	1	10	8
6mbk	10	9	7	6	3	12	7	5	5	10	22	5	6	14	5	8	7	5	11	12
6mbl	9	10	8	9	2	11	6	3	8	9	24	6	8	13	6	7	10	6	9	10
6mbo	5	9	9	6	11	4	3	4	2	6	4	1	3	6	1	6	1	1	5	8
6mbp	6	9	6	4	8	3	4	5	2	9	6	1	1	4	2	4	0	2	6	11
6mbq	4	3	1	4	1	2	2	3	1	9	9	4	1	5	1	2	4	0	7	9
6mbt	5	4	1	5	2	3	3	6	0	5	9	3	3	3	2	1	5	0	5	9
6mbu	3	2	1	6	1	3	3	5	1	7	8	3	1	4	2	2	4	0	4	10
6mbv	5	4	4	2	1	3	3	3	6	7	18	5	1	8	4	3	5	4	3	11
6mbw	11	10	7	5	2	13	21	10	3	12	25	9	2	10	5	6	8	7	2	15
6mby	5	3	3	2	1	3	3	3	6	7	17	5	1	8	6	3	6	5	4	11
6mbz	10	12	9	5	2	13	22	9	3	14	25	11	1	11	8	8	10	6	1	16
6mck	10	11	5	13	2	8	4	12	0	13	16	10	5	10	10	7	7	1	3	8
6mcz	3	3	1	4	0	5	2	2	3	8	13	4	6	9	2	4	4	0	2	4
6md0	3	4	2	3	0	4	4	3	2	9	13	5	6	9	2	3	4	0	2	4
6md1	5	3	2	3	0	4	3	3	1	8	15	5	5	7	2	2	5	0	3	6
6md2	3	2	2	5	0	4	2	3	3	9	12	4	6	10	2	3	4	0	2	4
6md4	6	3	1	3	0	4	3	5	1	10	15	5	5	7	3	2	4	0	2	6
6md7	6	13	6	8	3	13	8	9	6	9	14	11	4	9	6	7	13	6	10	21
6md9	9	12	9	10	3	11	8	13	6	16	10	6	4	10	4	7	11	2	10	15
6mda	8	12	9	12	3	12	8	12	5	16	9	6	4	10	5	7	11	2	11	17
6mdb	7	11	5	7	4	15	8	10	6	8	13	12	3	9	6	7	14	6	10	18
6mdc	6	12	4	7	3	17	7	9	5	7	12	12	3	10	6	6	14	6	9	19
6mdd	6	14	5	8	3	15	7	10	5	9	12	11	5	9	6	7	15	6	10	18
6me2	10	12	10	5	3	4	3	14	1	22	19	3	4	14	4	11	7	3	11	16
6me3	9	11	9	4	3	4	3	12	1	21	16	3	5	16	4	13	6	3	11	14
6me4	11	11	10	4	4	4	3	11	0	22	19	3	4	16	5	10	6	3	12	17
6me5	11	10	8	4	3	4	3	14	1	22	18	3	6	15	5	13	6	3	11	15
6me6	16	5	8	2	7	2	1	6	4	13	23	1	2	13	8	10	9	4	9	23
6me7	19	4	8	2	4	2	1	5	2	17	28	1	2	14	8	11	8	4	10	24
6me8	16	7	7	3	4	2	2	6	3	15	28	1	2	13	7	11	8	4	9	24
6me9	16	6	8	3	5	0	1	5	3	16	27	1	2	14	7	10	8	5	9	22
6meo	5	7	9	6	4	5	4	9	5	13	17	9	4	13	4	6	12	4	10	10
6mep	7	5	2	6	2	5	1	8	2	4	13	2	6	6	6	5	6	4	5	8
6meq	14	7	7	19	2	14	4	6	2	21	26	6	1	12	9	6	11	0	9	17
6mer	14	6	7	20	2	15	6	7	1	22	25	6	1	11	10	6	11	0	8	18
6met	12	8	14	11	6	10	8	9	5	17	23	11	6	14	8	11	13	4	11	16
6mew	7	5	3	2	1	4	0	5	1	4	10	1	0	3	3	4	4	3	2	5
6mf0	16	20	14	11	9	19	12	25	24	36	54	19	16	29	18	29	27	8	23	25
6mf2	20	19	16	11	8	24	11	26	20	29	41	13	19	30	15	32	21	8	20	26
6mfa	5	4	6	6	0	8	5	7	1	8	13	7	0	4	12	6	19	1	8	20
6mff	2	2	2	5	2	6	2	2	4	6	5	4	0	9	4	7	5	1	3	8
6mfg	4	1	2	4	1	3	0	1	1	4	4	3	0	4	3	4	2	0	0	6
6mfo	5	6	8	15	1	9	6	6	5	15	16	5	4	10	6	5	15	0	6	13
6mfq	4	4	6	3	5	6	3	3	1	7	19	6	1	5	3	9	7	0	4	15
6mg9	8	3	1	2	1	4	5	2	2	2	11	1	1	2	1	5	4	1	0	6
6mga	11	9	8	18	2	11	7	7	1	16	28	6	1	9	9	4	7	0	10	27
6mge	4	2	0	0	0	1	3	3	0	0	10	0	0	5	0	2	2	0	1	3
6mgn	2	2	1	1	0	2	4	0	0	3	5	1	0	1	0	0	0	0	0	2
6mgp	9	3	1	1	0	2	4	6	3	0	14	0	0	4	0	1	3	0	2	5
6mgq	9	8	11	16	1	17	7	10	6	18	29	21	9	12	7	20	13	8	11	16
6mh1	1	1	6	3	2	3	2	1	0	5	1	4	3	2	3	0	3	1	6	1
6mh7	2	0	4	4	2	3	3	1	0	5	1	4	3	3	2	0	3	1	4	1
6mh8	19	8	8	1	3	2	4	5	2	17	27	3	1	10	4	8	7	2	6	19
6mhb	3	2	4	3	1	7	2	3	0	6	9	8	2	9	8	5	0	2	3	5
6mhc	4	4	2	1	2	7	0	0	0	6	11	4	5	9	4	2	3	4	4	4
6mhd	5	4	1	2	2	8	0	0	0	6	9	5	4	8	5	2	3	4	5	4
6mhm	4	4	10	7	2	4	3	6	1	5	10	9	3	7	8	7	13	3	6	7
6mho	13	8	9	8	3	18	6	8	5	22	27	11	8	8	6	6	11	3	7	17
6mhs	11	8	10	10	3	20	7	7	5	19	25	13	9	9	5	5	10	3	7	15
6mhv	12	8	11	10	3	19	6	8	6	22	30	13	9	8	5	9	11	3	7	17
6mhw	11	8	10	9	2	18	7	7	6	20	26	13	9	8	4	7	12	3	7	16
6mhx	12	8	11	10	3	18	7	7	6	22	25	11	9	8	5	7	11	3	7	17
6mi3	4	2	4	1	1	9	5	0	1	4	15	9	1	2	0	1	0	0	0	3
6mi4	4	3	3	2	1	12	4	1	1	3	14	7	0	2	0	2	0	0	0	3
6miu	1	1	0	1	4	1	0	2	1	0	2	2	0	1	0	2	1	0	1	3
6miw	1	2	2	0	1	0	2	0	0	1	0	0	1	2	1	2	3	2	1	5
6mix	18	25	13	23	5	28	26	18	7	28	40	26	11	24	11	20	22	8	12	33
6miz	21	24	15	21	6	28	24	20	6	30	40	24	11	23	12	17	21	9	11	31
6mj2	24	24	14	22	6	28	24	18	7	31	43	27	10	25	10	21	19	7	11	35
6mj5	8	3	6	6	1	3	4	7	10	7	16	6	5	10	7	13	10	10	10	5
6mj7	0	1	2	3	3	0	0	1	3	0	2	2	0	0	2	3	1	0	2	1
6mjl	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0
6mjm	7	10	3	3	1	9	4	6	3	11	21	4	6	15	7	11	12	2	4	9
6mju	6	3	4	5	5	6	1	2	4	4	20	10	3	15	3	7	2	3	5	8
6mjw	5	2	3	4	6	6	1	2	4	5	20	10	3	15	3	7	3	2	6	8
6mjx	7	5	6	5	5	5	2	2	4	3	19	11	3	15	5	9	3	3	5	8
6mk0	8	8	8	15	13	11	7	18	3	10	17	9	7	8	10	14	13	1	9	12
6mk3	6	4	3	7	5	4	1	3	1	4	16	3	0	6	3	7	5	4	5	7
6mkk	6	6	3	6	5	5	2	3	1	4	16	4	0	3	3	7	6	3	5	7
6mkm	5	5	3	7	5	5	2	3	1	4	16	5	0	3	3	6	5	4	5	8
6mko	6	6	3	6	5	6	3	7	1	4	21	5	0	5	4	7	4	5	5	8
6mks	2	1	1	2	2	4	2	2	1	3	0	3	2	0	0	0	1	0	0	3
6mlc	3	3	0	2	7	2	3	0	2	1	2	0	1	1	1	1	0	2	1	0
6mlq	1	8	2	3	1	3	2	0	2	6	6	5	0	1	1	4	2	0	2	4
6mlr	3	5	2	2	1	6	2	2	2	6	7	5	0	1	1	7	1	0	2	5
6mm1	4	4	1	2	5	2	1	3	2	3	3	2	2	4	2	4	0	0	1	4
6mn6	3	7	0	8	2	7	1	3	2	6	14	0	2	6	3	8	3	0	7	8
6mnl	5	4	1	5	3	5	3	1	2	2	4	7	6	6	4	4	1	1	4	6
6mnx	3	1	2	2	0	3	1	5	1	1	0	3	0	0	1	3	2	0	3	4
6mo6	11	2	3	8	2	6	3	12	3	11	10	9	0	9	12	8	12	4	7	6
6mo7	5	0	4	2	2	4	6	0	0	4	6	3	4	4	2	2	3	0	4	4
6mo8	5	0	4	2	2	2	6	1	0	5	6	3	4	4	3	2	4	0	4	5
6mo9	4	0	4	3	2	4	6	1	1	3	6	3	4	4	2	2	3	0	4	4
6moa	3	1	3	3	2	2	0	1	1	3	6	4	2	4	0	0	0	0	6	4
6mob	8	5	4	10	3	5	1	4	2	8	20	4	5	9	4	7	2	1	6	5
6moe	10	9	1	2	3	9	0	3	0	4	13	0	1	5	4	4	2	3	2	11
6mof	5	7	1	3	5	11	0	2	4	4	13	0	1	6	5	5	4	3	4	8
6moh	1	9	1	1	5	8	3	4	3	3	9	0	1	5	5	5	0	4	4	10
6moi	9	8	0	1	3	8	1	6	1	1	8	2	0	7	5	3	5	4	2	8
6moj	3	6	0	1	3	5	1	2	3	2	12	1	0	4	5	3	4	5	4	7
6mok	6	11	0	3	3	9	1	4	2	2	15	1	0	4	3	3	4	4	4	8
6mol	6	8	1	4	2	9	0	3	3	2	11	2	2	7	5	4	2	3	2	5
6mon	11	5	6	7	1	12	5	10	6	8	18	4	8	9	4	7	3	2	11	8
6moz	10	9	5	9	3	6	8	9	5	3	19	6	5	9	9	9	9	7	5	10
6mp3	15	12	6	7	5	8	3	7	0	8	15	11	8	6	7	10	6	1	5	14
6mp5	10	2	7	11	1	10	5	5	3	10	10	14	3	8	10	5	11	1	7	6
6mp6	10	6	3	2	1	4	1	8	0	6	16	1	6	8	6	11	7	2	2	12
6mpb	14	6	6	3	6	4	1	12	2	11	24	0	5	7	7	8	7	2	3	14
6mpx	26	3	5	6	2	9	8	28	11	2	19	1	9	14	6	17	7	5	11	14
6mq5	6	6	4	6	2	3	5	6	2	9	18	4	0	4	2	4	3	2	2	8
6mq6	12	7	2	4	3	8	6	7	4	7	12	6	2	8	5	6	4	2	4	8
6mq7	9	9	1	2	3	4	1	7	4	11	15	2	1	5	1	6	3	2	2	5
6mq8	14	12	5	7	5	8	3	6	0	8	14	12	7	7	7	10	5	1	4	13
6mq9	1	3	5	5	2	5	5	7	4	6	14	6	2	7	5	5	10	2	5	14
6mqb	5	8	3	3	3	5	4	4	4	6	11	2	2	6	5	2	9	0	5	12
6mqg	3	4	1	6	1	3	3	4	0	6	9	3	3	4	2	1	5	0	3	8
6mqk	2	6	2	3	3	3	4	4	4	7	13	1	2	5	4	3	8	0	6	13
6mql	4	6	5	8	3	1	2	4	3	5	10	3	3	5	4	2	4	0	5	14
6mqn	3	3	3	3	2	3	1	5	0	7	10	4	3	4	2	4	6	0	3	8
6mqt	2	5	0	7	0	6	4	4	1	3	2	5	3	1	0	4	2	0	5	5
6mrc	11	4	9	16	0	16	5	14	0	10	12	20	1	3	4	11	10	1	3	15
6mrd	14	4	9	15	0	16	5	12	0	10	9	20	1	3	4	12	9	1	3	14
6ms1	3	4	0	1	0	4	0	1	2	5	7	1	1	1	0	2	0	1	0	6
6ms7	6	4	1	0	1	7	6	5	2	12	21	1	6	9	0	5	2	0	4	6
6ms9	4	2	3	3	2	3	1	5	0	6	9	4	3	4	2	4	7	0	3	8
6msa	8	1	6	6	5	5	2	4	6	6	9	5	4	6	6	4	6	6	6	8
6msc	8	1	6	7	4	6	3	5	5	6	9	6	4	7	7	3	5	4	6	8
6msl	8	8	9	17	14	13	7	17	3	10	17	9	6	8	10	17	14	2	10	9
6msm	21	19	10	16	5	11	17	24	9	36	51	16	14	27	12	36	23	6	10	23
6mst	1	2	1	1	0	1	0	4	0	1	0	1	1	4	0	4	0	0	1	1
6msu	7	8	8	18	14	12	7	17	3	11	16	14	6	8	9	15	14	2	10	12
6msv	0	0	2	0	0	1	0	1	0	3	0	1	0	0	1	0	5	1	2	4
