PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
7kll	3	4	1	8	1	5	1	7	5	13	15	10	2	4	6	5	9	1	5	9
7klm	3	4	1	7	1	7	1	8	6	13	15	8	2	2	7	6	9	1	6	8
7klo	0	1	1	4	6	1	0	0	1	0	6	0	1	2	5	2	1	1	2	3
7klr	1	0	1	5	5	3	0	1	1	1	4	3	0	1	1	1	1	1	2	2
7klu	15	24	5	17	2	25	14	8	5	18	31	19	9	18	8	17	11	3	13	20
7klv	15	22	5	19	3	20	10	8	5	16	29	18	8	16	8	18	11	2	13	19
7klz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7kma	3	2	3	2	0	2	1	2	0	3	6	1	0	1	3	4	3	0	2	4
7kme	4	4	0	2	2	1	4	9	1	8	8	3	5	4	3	5	4	2	4	11
7kmf	44	13	18	17	8	22	15	17	16	27	47	21	12	17	26	28	24	4	14	52
7kmr	2	3	1	4	1	3	3	2	0	4	8	2	2	4	2	1	5	0	3	7
7kn0	4	0	0	0	0	2	0	6	1	6	14	3	2	2	1	2	1	1	0	6
7knt	1	1	7	4	7	3	5	4	7	14	19	2	6	9	2	8	5	5	7	5
7knu	5	2	7	3	7	2	5	5	8	15	18	3	5	8	3	10	5	5	7	8
7knv	3	1	4	5	0	4	4	2	1	3	5	3	1	6	5	3	6	0	3	14
7knw	8	13	5	3	2	8	3	5	2	12	13	6	2	5	3	3	5	0	1	9
7knx	8	12	5	3	2	6	2	4	2	10	12	7	2	3	2	3	5	0	1	9
7ko0	6	3	1	3	1	3	1	1	0	1	4	2	4	4	1	1	0	1	5	4
7koo	5	4	7	8	2	8	7	5	4	12	22	9	4	10	9	10	7	5	7	12
7koq	6	4	5	8	1	7	3	4	4	9	15	8	4	7	9	8	6	3	5	9
7kox	6	4	5	7	1	9	4	4	4	9	16	8	5	7	8	6	7	3	6	13
7koz	3	5	4	10	4	2	5	6	6	7	14	3	1	8	5	10	5	7	7	6
7kp0	3	4	3	8	4	2	3	6	5	7	17	4	1	9	5	11	7	7	7	6
7kp1	2	5	2	9	4	1	4	5	6	6	18	4	1	10	5	10	6	7	7	7
7kp6	4	6	2	3	3	2	2	5	1	5	16	3	7	7	5	1	5	6	2	11
7kp7	0	2	3	1	10	5	5	2	1	0	5	2	1	2	0	6	4	0	2	2
7kp8	0	0	1	1	5	0	0	0	2	2	2	1	0	0	0	1	3	0	2	0
7kpb	0	2	4	0	6	1	2	0	1	0	3	0	1	2	0	2	2	1	1	0
7kpk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7kq7	1	1	1	4	0	4	5	0	0	3	5	1	1	4	1	8	5	2	4	2
7kqq	13	4	2	4	3	3	0	5	3	6	14	1	3	3	1	9	7	2	0	11
7kr3	9	13	3	7	2	7	7	7	3	8	23	10	2	6	8	10	7	1	5	8
7kr4	9	13	3	6	2	7	6	10	3	8	22	8	2	8	8	9	7	1	5	7
7krb	6	4	2	1	1	3	1	7	2	1	11	4	2	5	5	5	4	2	3	9
7krj	5	2	4	4	1	8	3	3	1	5	20	8	3	5	6	6	6	2	3	6
7krz	8	10	3	9	2	10	3	15	6	9	8	7	6	3	9	10	12	1	6	12
7ks8	6	11	3	2	2	9	3	5	2	12	17	4	8	16	7	13	8	1	4	7
7ksa	6	10	4	3	2	7	2	5	1	11	15	4	10	15	7	11	6	1	4	5
7ksl	6	8	3	8	3	12	3	12	5	10	12	8	6	5	10	7	11	2	4	10
7ksm	6	9	4	8	3	13	5	13	2	13	13	10	5	7	8	9	8	0	3	10
7kso	3	9	6	7	2	6	6	4	8	6	17	5	5	10	7	8	6	2	4	6
7ksp	2	5	5	4	1	5	0	1	2	6	0	3	3	10	3	4	3	1	5	6
7ksr	5	7	8	5	4	4	6	2	9	7	12	3	3	9	6	4	6	1	5	4
7ktp	1	8	5	4	7	3	1	2	6	6	16	4	4	8	3	4	5	2	2	4
7ktr	15	22	3	11	6	14	9	8	5	14	30	11	4	12	8	13	9	3	12	8
7ktt	35	16	14	15	2	25	16	12	6	15	23	20	12	5	7	19	21	3	1	27
7ktu	38	17	12	17	3	25	16	11	7	17	29	21	13	6	9	17	20	4	2	28
7ktv	39	18	13	18	4	23	17	12	6	13	28	19	13	6	6	16	24	3	1	26
7ktw	38	18	12	15	4	26	18	13	6	13	26	18	15	6	7	17	20	3	1	25
7kuy	8	5	8	4	2	5	3	3	1	7	12	4	4	6	7	9	7	0	3	5
7kve	18	15	19	13	7	22	22	27	21	35	43	19	15	20	17	20	21	12	21	20
7kvf	18	15	19	13	7	22	22	27	21	35	43	19	15	20	17	20	21	12	21	20
7kvh	4	9	3	4	2	4	2	8	1	7	18	7	7	14	7	11	7	1	6	4
7kvi	6	11	3	3	2	8	3	6	1	11	19	2	7	15	7	12	7	1	4	7
7kvj	7	10	3	3	2	7	3	4	1	10	16	3	9	13	7	10	6	2	4	6
7kvk	4	9	3	4	2	3	4	7	1	7	20	8	7	15	6	13	7	1	6	2
7kvm	6	10	2	2	2	8	3	6	2	11	17	3	8	15	6	12	9	1	4	6
7kvn	4	9	3	3	2	3	3	7	1	7	20	7	6	15	5	11	7	1	6	3
7kvo	4	8	4	5	3	3	2	8	1	10	18	7	7	13	8	9	10	1	7	8
7kvp	6	10	3	3	2	9	3	5	2	11	17	3	8	15	7	13	8	1	4	6
7kvq	5	9	3	4	2	4	3	6	1	7	19	7	8	13	6	11	7	1	6	5
7kvs	4	9	3	3	2	6	3	7	1	8	20	5	6	14	8	12	7	1	5	3
7kvx	2	5	2	2	3	5	6	2	0	4	13	0	0	2	3	3	0	0	6	3
7kw1	1	5	2	2	2	4	6	1	0	3	13	0	0	2	3	2	0	0	8	3
7kw7	3	1	1	0	0	5	1	2	1	3	6	2	0	1	2	2	2	1	3	3
7kwo	24	21	20	19	12	27	15	33	22	41	59	18	17	33	17	30	25	10	32	40
7kwz	7	0	6	1	0	0	5	8	0	2	2	0	6	3	2	10	0	1	0	0
7kx0	1	4	1	1	0	2	4	1	1	3	3	0	1	1	1	1	5	0	0	3
7kxl	4	4	1	5	4	5	3	2	2	2	14	4	6	8	1	5	1	2	3	6
7kxm	5	4	1	4	4	6	3	2	2	3	13	4	5	8	1	7	1	2	5	7
7kxn	4	4	2	4	4	5	4	2	2	2	16	4	4	9	1	7	2	2	3	7
7kxo	4	4	1	4	4	6	4	2	1	2	15	3	5	7	1	5	1	2	3	8
7kxp	5	4	1	4	3	5	4	1	1	3	15	3	6	9	2	6	1	2	3	7
7kxq	4	4	1	4	4	5	4	1	2	3	14	4	6	9	1	6	1	2	3	8
7kxy	19	16	16	12	7	19	20	20	16	32	41	13	14	23	11	25	23	9	18	20
7kxz	5	3	3	5	3	5	3	5	4	6	15	4	5	3	1	2	2	4	5	9
7ky0	6	9	2	6	3	7	3	3	2	7	9	6	6	3	2	5	0	3	3	6
7kz0	2	3	3	2	1	3	1	5	2	6	9	5	1	3	4	3	2	1	4	2
7kz1	2	3	2	2	0	1	2	4	1	6	8	5	1	4	4	3	2	0	4	4
7kzg	2	3	3	2	1	3	2	4	2	6	9	5	1	3	4	2	2	1	5	2
7kzh	0	4	3	2	4	2	2	1	0	6	2	4	0	4	4	6	7	5	5	3
7l0f	5	7	4	4	3	6	7	5	1	8	8	3	1	4	2	3	6	0	3	8
7l0g	5	7	4	6	2	6	6	5	1	7	7	3	1	4	2	3	5	0	4	10
7l0j	4	6	5	3	8	2	2	3	3	3	7	1	1	2	6	3	5	1	2	5
7l0p	8	5	5	9	9	0	1	13	3	8	11	4	3	2	0	12	7	5	3	7
7l0q	11	6	5	7	9	1	3	12	4	9	14	4	3	3	0	14	10	6	4	9
7l0r	9	6	5	8	7	0	1	10	3	6	10	2	4	2	0	14	6	4	3	8
7l0s	11	6	4	8	8	1	2	11	4	9	13	3	4	2	1	15	8	5	4	9
7l1b	4	8	2	6	3	4	6	7	4	5	8	3	3	6	3	10	6	4	12	10
7l1c	4	8	2	7	4	4	6	7	4	4	8	3	2	6	5	8	5	4	12	12
7l1d	5	8	3	10	3	4	6	5	2	6	10	5	3	9	1	8	4	4	9	8
7l1u	16	11	9	10	8	3	3	14	7	12	18	6	4	6	2	21	10	6	7	12
7l1v	17	12	6	10	9	3	2	13	6	11	19	6	3	6	2	20	9	5	7	12
7l1x	4	8	5	7	2	5	2	4	4	10	16	6	8	6	3	4	1	2	11	9
7l31	7	5	8	3	2	5	3	2	1	6	9	4	3	5	6	8	7	1	3	6
7l34	17	10	5	8	4	11	10	5	5	11	33	9	2	9	18	13	10	2	9	15
7l35	10	13	4	6	2	8	7	10	3	10	22	10	2	8	9	10	8	3	4	8
7l3l	0	5	3	1	3	2	2	0	1	0	2	4	0	1	1	2	0	0	1	1
7l4t	6	4	1	6	2	1	1	7	7	6	12	1	4	8	2	7	1	1	2	8
7l4u	5	4	2	5	1	3	1	5	7	6	10	1	2	5	3	6	1	1	3	12
7l4w	6	4	1	6	3	1	2	6	7	6	12	0	2	7	2	8	1	1	4	10
7l4x	1	2	3	2	3	2	1	5	0	6	8	3	2	5	2	3	3	2	0	2
7l4y	1	3	1	1	2	3	4	4	0	6	9	4	2	7	1	5	2	1	0	3
7l50	5	6	2	5	3	4	3	6	6	5	10	4	2	5	2	10	2	0	2	8
7l5w	13	18	8	12	0	15	4	11	1	14	13	6	3	3	12	10	6	1	4	5
7l5x	10	13	7	12	0	14	3	13	2	13	12	7	3	3	11	9	5	1	2	6
7l61	1	2	3	0	2	2	1	2	1	4	4	1	1	3	0	3	2	6	1	1
7l62	1	0	3	2	2	4	1	1	1	4	5	3	0	4	0	3	1	5	1	1
7l63	1	0	3	1	2	3	0	2	1	4	6	2	0	4	1	2	0	5	2	1
7l64	1	1	3	1	2	4	2	2	1	4	4	1	1	2	0	2	1	6	1	1
7l65	1	1	3	0	2	2	2	2	1	5	4	1	1	3	0	2	1	6	1	1
7l66	1	1	3	0	2	2	1	2	0	5	6	0	1	3	0	2	3	5	2	0
7l67	1	0	3	2	2	4	1	1	0	4	5	3	0	4	0	3	1	5	2	1
7l68	1	2	2	0	4	2	2	2	1	5	6	1	1	3	0	2	2	5	2	0
7l69	10	10	5	6	3	5	1	5	0	6	11	11	5	4	6	8	4	0	4	11
7l6d	0	0	3	2	2	1	0	1	0	2	5	3	1	4	0	0	0	0	3	4
7l6k	6	5	3	4	0	3	4	3	2	4	13	6	0	5	3	3	3	3	2	4
7l70	45	19	20	18	11	22	17	20	17	29	53	26	13	17	29	30	27	4	15	56
7l72	3	2	2	2	2	3	0	0	3	2	5	2	3	5	1	2	0	0	4	2
7l73	2	1	2	2	2	2	3	0	0	3	6	3	3	4	1	2	2	1	3	2
7l7g	45	17	21	19	9	20	15	19	16	28	49	26	14	18	29	30	27	4	15	56
7l7h	2	0	0	0	0	1	0	3	1	0	0	2	0	0	0	1	1	0	0	6
7l7s	10	4	5	12	1	10	7	9	2	12	15	15	1	4	6	10	5	1	3	15
7l83	1	3	0	1	0	0	1	1	0	5	4	0	0	3	0	2	2	0	0	5
7l8k	3	1	3	3	3	3	0	1	2	6	8	4	2	6	3	1	2	1	1	3
7l8l	3	0	3	2	3	3	1	0	2	6	8	4	2	6	2	1	2	1	2	5
7l8m	2	1	3	2	3	1	1	1	2	6	8	5	1	6	2	1	2	1	1	5
7l8q	3	1	3	2	3	2	0	0	2	6	9	4	1	5	4	1	2	2	2	3
7l8r	2	3	2	5	2	2	0	4	3	1	2	3	2	4	0	2	0	1	2	3
7l97	2	1	0	2	5	0	1	1	6	5	8	0	1	2	1	2	3	1	1	2
7l99	0	1	0	2	0	2	1	0	1	0	0	1	1	3	1	1	1	0	2	1
7l9a	3	2	1	2	1	2	2	1	2	1	4	1	4	4	0	2	2	0	2	3
7l9f	20	6	2	8	3	4	5	12	2	4	17	2	4	6	0	9	5	0	8	6
7l9g	6	4	1	4	2	0	1	0	1	0	7	3	4	4	1	2	1	1	5	4
7l9h	17	6	1	5	5	7	4	9	0	5	19	0	4	4	3	11	7	0	8	6
7l9i	17	7	0	6	4	7	4	10	1	4	17	0	4	3	4	8	10	0	8	5
7l9j	6	3	1	5	1	0	2	0	0	0	4	4	4	4	1	1	0	0	4	4
7l9k	3	1	1	3	1	1	1	0	0	0	5	2	3	5	1	0	0	1	3	3
7l9l	2	3	2	2	2	2	0	1	2	2	5	2	3	5	1	2	0	0	4	3
7l9m	3	2	4	3	2	3	3	0	1	3	3	1	4	5	2	0	3	2	3	1
7l9p	3	2	0	1	1	2	2	1	2	5	2	2	0	2	6	1	2	1	1	2
7la4	21	11	7	23	1	13	10	25	7	16	31	12	4	11	15	19	12	6	17	28
7la5	20	6	6	5	3	3	6	9	4	14	21	4	5	6	7	11	10	0	6	8
7la9	5	1	7	6	2	3	6	2	0	7	12	8	4	5	5	0	4	3	7	4
7lad	7	10	4	2	1	8	3	4	3	11	20	2	5	14	7	8	11	2	4	9
7lak	3	1	3	2	1	2	3	2	1	1	4	0	6	5	2	1	3	1	2	2
7law	0	0	0	2	0	0	1	0	1	0	0	1	1	2	1	0	2	1	0	0
7lay	0	1	4	2	1	2	1	1	0	3	1	3	5	4	3	3	3	0	2	2
7laz	1	0	2	2	2	1	1	0	0	2	3	1	4	4	2	0	2	1	1	1
7lb4	3	3	1	2	1	2	0	0	1	0	4	3	4	3	2	1	1	1	3	4
7lbc	20	6	6	5	3	4	7	11	4	12	20	4	5	5	6	9	10	0	6	9
7lbg	1	2	1	0	0	5	1	1	0	0	6	0	0	5	0	4	2	1	0	4
7lbk	2	2	2	1	2	5	2	1	3	1	2	5	0	9	1	2	0	2	0	0
7lbo	2	3	2	1	2	4	2	2	2	1	2	6	0	7	1	2	0	2	0	0
7lbp	3	2	2	0	2	5	2	1	3	1	2	6	0	9	1	2	0	1	0	0
7lbq	3	1	1	0	2	3	2	1	2	1	4	1	1	9	1	0	0	2	0	0
7lbt	3	4	1	2	2	1	1	0	1	1	5	0	4	4	0	3	0	0	3	3
7lc1	4	1	0	3	1	6	2	4	1	6	6	2	2	2	1	2	3	0	5	9
7lc2	2	4	0	6	2	4	3	2	0	3	5	2	0	3	0	1	4	0	3	4
7lc9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2
7lcd	11	10	3	7	3	6	2	5	0	7	10	10	5	5	5	9	4	0	5	12
7lci	22	21	13	23	16	11	8	21	13	20	37	7	6	18	3	25	20	15	15	18
7lcj	7	7	2	4	4	6	9	4	2	12	25	4	2	11	4	10	5	8	10	14
7lck	9	8	3	5	4	7	7	5	2	11	22	4	2	9	4	9	7	8	9	12
7lcu	15	6	7	8	4	3	1	9	9	11	15	2	3	4	1	19	11	4	6	9
7ld3	29	11	5	7	11	2	7	10	3	20	37	10	7	17	6	18	9	7	9	18
7ld4	23	11	8	12	10	2	3	14	1	16	30	11	5	14	5	19	9	6	11	20
7ld9	20	6	6	4	3	4	7	10	4	13	23	5	5	4	6	9	10	0	7	8
7ldg	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
7lej	3	1	1	3	0	2	1	1	2	3	4	0	4	5	4	0	1	0	2	3
7lek	3	1	2	3	0	1	1	1	0	2	5	0	4	5	1	0	2	0	4	1
7lel	3	2	0	3	2	1	2	0	1	1	4	1	4	5	1	0	2	0	2	3
7lem	1	0	3	1	1	2	4	0	0	1	4	3	3	3	2	3	1	0	2	0
7len	7	5	9	7	6	4	7	8	6	12	14	8	3	6	3	9	10	0	9	9
7leq	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
7let	0	3	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
7leu	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7lew	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0
7lex	6	5	2	6	0	9	0	10	0	6	7	3	2	3	5	4	11	0	4	9
7ley	6	5	2	6	0	10	0	9	1	5	7	2	2	3	5	4	11	0	3	10
7lez	3	5	1	2	0	8	0	7	0	4	6	1	2	3	2	2	5	0	3	3
7lf0	6	5	2	6	0	8	0	9	1	5	6	2	2	3	5	4	11	0	3	9
7lf1	6	5	2	6	0	9	0	8	1	5	6	2	2	3	5	3	11	0	3	10
7lf2	4	7	2	5	0	10	0	10	0	5	7	2	2	3	5	4	11	1	3	10
7lf4	0	3	0	0	0	2	2	0	0	0	1	2	1	1	0	1	2	0	1	1
7lf6	5	6	1	6	1	6	6	4	4	8	16	4	3	9	5	10	9	2	4	12
7lf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7lf8	2	3	0	1	0	1	1	0	1	1	7	0	0	2	1	0	0	1	1	2
7lfa	2	1	3	5	0	1	2	1	1	2	9	2	1	0	0	0	2	3	1	1
7lfb	3	8	1	4	0	2	1	0	0	1	5	3	2	2	1	1	0	0	0	1
7lfc	0	2	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	1
7lfd	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7lfh	9	16	11	18	11	12	3	9	6	8	28	15	5	12	11	15	4	4	6	11
7lfr	6	4	8	6	7	4	7	8	6	10	13	8	4	5	3	9	9	0	9	8
7lfs	8	7	12	7	3	5	4	12	5	7	14	4	5	7	2	12	8	1	6	11
7lft	8	5	6	9	1	10	4	4	1	14	15	7	3	9	9	5	11	3	7	12
7lfw	7	6	9	8	1	8	4	5	0	16	15	9	4	8	7	6	9	3	7	11
7lfx	7	6	9	8	1	9	4	5	0	16	15	9	4	8	8	6	9	3	7	10
7lfy	7	6	9	8	1	9	4	5	0	17	15	9	4	7	7	7	9	3	7	10
7lfz	5	8	3	5	5	4	7	4	4	0	8	2	3	7	2	10	3	6	13	11
7lg0	3	7	1	10	2	7	6	5	7	4	10	4	2	9	5	10	7	1	9	9
7lg1	7	6	8	8	1	8	5	5	0	17	13	9	4	7	8	5	9	3	7	9
7lg2	0	1	1	2	1	0	1	0	1	0	3	1	1	1	0	4	0	0	5	2
7lg3	0	2	1	4	2	3	0	1	3	4	6	3	0	3	3	6	0	1	5	4
7lg8	3	7	3	4	2	3	2	1	4	4	5	4	2	3	2	5	1	2	4	6
7lgc	4	2	1	2	0	5	2	0	0	3	13	3	0	0	0	1	1	0	3	3
7lgd	6	12	2	11	2	3	8	5	7	3	11	3	3	9	5	10	10	4	13	7
7lgi	7	3	1	5	1	6	2	8	0	8	8	3	3	4	3	3	5	0	4	9
7lgs	4	5	4	3	1	3	4	2	2	7	12	4	2	2	4	2	1	1	5	6
7lgt	5	8	1	8	1	8	6	6	4	4	8	3	2	7	3	7	5	3	13	5
7lgu	18	7	4	9	1	4	7	10	5	23	24	6	1	13	4	16	11	1	14	28
7lgw	17	6	4	10	1	4	7	10	5	24	24	6	1	13	4	17	12	1	15	28
7lh2	16	8	3	11	1	4	7	9	5	23	24	5	1	13	6	16	11	1	15	27
7lh3	18	8	3	11	2	4	7	10	5	22	25	7	1	14	5	17	11	1	15	28
7lh9	4	4	4	4	0	1	1	3	3	6	6	5	2	3	4	3	2	2	2	5
7lhb	3	4	4	4	0	3	1	4	3	4	6	0	3	2	2	1	3	3	3	4
7lht	36	27	21	26	16	35	27	29	19	45	80	31	21	15	19	42	18	5	19	33
7lhw	31	33	24	24	13	20	18	20	18	40	94	27	15	19	11	37	22	8	14	39
7li3	29	33	24	25	14	23	18	18	21	45	87	27	14	21	12	37	24	9	15	39
7li4	25	26	20	27	12	26	17	20	17	35	88	30	16	19	16	31	29	12	14	35
7li6	21	2	5	5	4	7	3	11	2	16	17	2	2	12	7	10	11	7	11	9
7li7	19	4	7	2	5	6	2	13	2	13	16	2	3	14	8	9	10	7	13	11
7li8	20	2	6	4	4	8	3	12	2	15	16	1	4	14	8	10	10	7	12	9
7li9	22	2	6	4	5	7	2	14	2	16	17	1	3	15	6	9	11	7	11	10
7lia	16	1	5	4	5	8	2	10	1	20	18	2	3	16	7	9	11	7	11	10
7lin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7lio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7liw	8	4	2	6	2	3	2	9	3	8	14	4	2	7	1	7	4	2	4	2
7lj9	6	6	2	5	2	3	2	10	3	10	15	5	2	7	2	7	5	2	5	2
7ljc	2	8	4	3	1	2	4	0	1	5	5	3	1	3	0	1	2	3	1	2
7ljd	4	5	4	5	1	3	4	2	0	5	6	4	0	4	0	1	2	3	1	5
7lje	9	13	2	11	4	9	5	6	6	5	14	7	5	12	11	10	7	2	8	11
7lk0	9	9	7	6	2	12	3	11	2	13	19	10	1	5	6	7	5	2	4	9
7lk1	12	6	4	8	1	7	4	9	4	8	10	2	2	6	6	2	7	2	6	13
7lk4	9	7	3	3	0	6	7	8	6	4	10	1	2	8	1	4	6	2	5	6
7lkp	32	21	24	25	9	26	20	26	18	42	71	21	17	45	22	41	30	17	29	38
7lkz	28	20	21	26	9	27	22	28	18	39	72	24	19	40	22	41	29	15	26	39
7ll4	5	7	3	3	4	9	0	3	1	10	14	4	4	8	4	7	5	3	4	7
7ll5	3	7	2	4	4	7	1	4	2	10	14	4	4	9	5	6	5	3	5	7
7lla	28	15	11	21	4	16	7	26	8	29	33	29	13	21	7	15	20	3	12	16
7lli	1	9	0	4	0	6	8	5	6	6	10	4	2	9	5	6	6	7	11	6
7llj	4	9	0	5	0	5	8	5	6	4	11	4	3	9	5	7	6	7	11	7
7lll	14	20	10	17	14	14	14	15	11	13	31	12	5	11	4	18	16	11	12	12
7lly	30	21	11	16	12	9	8	15	10	23	49	11	4	31	6	23	15	9	19	25
7lm2	15	17	14	20	7	21	15	15	9	21	62	8	10	24	13	14	17	5	18	18
7lml	3	3	2	1	2	4	1	4	0	2	10	3	0	4	8	6	1	2	1	8
7lmt	4	1	0	2	0	1	3	3	2	0	3	4	0	3	3	2	1	2	2	0
7lmw	3	2	2	1	2	2	1	3	0	2	10	2	0	4	8	6	2	2	0	9
7lmy	15	18	11	16	1	20	5	16	4	19	16	11	5	8	14	11	9	1	2	10
7lmz	15	14	9	14	0	19	4	16	2	19	19	15	4	9	11	10	7	1	1	9
7ln0	15	17	10	16	1	21	4	17	3	24	21	12	6	12	14	12	8	1	2	10
7ln1	13	14	9	12	0	18	4	15	2	17	16	11	5	9	10	9	8	1	1	7
7ln2	15	16	10	15	1	21	4	16	3	24	17	14	5	11	11	10	8	1	4	11
7ln3	12	13	9	12	0	17	4	13	1	18	16	10	5	8	12	9	6	1	2	9
7ln4	18	19	9	15	2	17	3	19	2	21	21	11	6	14	13	10	9	1	4	8
7ln5	17	18	12	16	2	24	3	20	4	27	21	18	4	14	14	10	11	1	5	18
7ln6	17	14	7	15	0	20	4	19	2	23	19	15	4	12	11	8	7	1	3	9
7lnm	32	18	17	20	6	23	7	33	8	25	41	20	6	12	20	14	16	5	16	27
7lom	12	6	4	8	1	8	4	9	2	7	11	4	2	6	6	2	6	2	5	13
7lon	11	11	6	6	2	12	1	11	2	10	21	6	1	5	6	6	4	2	6	8
7lot	4	2	1	3	0	3	3	2	1	8	14	4	4	7	2	2	3	0	1	6
7lpg	5	4	3	4	3	5	5	4	3	6	23	1	0	6	4	5	4	4	5	6
7lph	4	4	3	4	3	4	4	6	3	6	22	1	0	5	4	4	4	3	5	5
7lpi	4	3	3	4	3	4	5	4	3	6	23	1	0	5	4	5	4	4	5	6
7lpj	3	7	4	6	4	5	1	6	2	4	8	3	0	6	3	5	4	6	7	6
7lq1	12	20	13	19	8	16	17	15	10	22	63	15	10	26	13	14	18	5	17	17
7lqd	3	3	4	5	3	3	0	4	3	11	10	8	5	3	4	6	0	3	3	7
7lrc	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0
7lrd	8	10	10	6	2	12	3	6	0	10	19	21	4	8	1	11	8	2	6	3
7lre	8	11	10	7	2	12	4	5	0	8	19	21	4	8	1	13	8	2	5	3
7lrg	4	2	0	2	1	4	1	1	0	4	4	4	1	2	0	3	3	1	1	3
7lrz	6	2	2	3	1	4	2	31	1	7	6	2	0	4	0	5	3	6	5	5
7ls0	3	3	7	1	2	3	7	7	2	11	11	2	0	4	2	7	8	2	8	6
7lsw	1	1	0	0	0	2	0	0	0	3	1	1	0	0	0	1	2	0	1	3
7lsy	39	35	16	37	17	48	32	29	17	36	81	48	25	32	24	40	29	9	22	31
7lt1	9	8	3	9	5	4	3	2	4	10	20	10	0	7	4	10	4	5	5	9
7lt3	71	71	46	68	25	93	73	39	29	60	179	75	50	72	66	87	51	17	33	74
7lt6	3	2	0	2	0	3	2	2	0	3	6	0	1	4	3	2	3	0	4	4
7ltx	6	9	4	6	3	6	2	2	5	8	9	7	5	2	4	6	1	4	4	8
7lty	5	3	1	4	4	4	3	2	2	3	13	3	5	8	1	7	1	2	3	8
7ltz	4	4	2	5	3	4	4	2	2	2	15	4	6	9	1	5	2	2	4	8
7lu8	3	1	1	2	0	2	2	2	1	7	8	5	1	1	2	3	11	0	1	6
7lub	26	5	9	4	2	6	4	4	7	8	14	5	10	7	5	4	11	0	4	14
7lul	1	2	2	4	0	1	1	5	0	4	5	2	0	3	1	1	2	0	0	4
7lum	48	23	19	32	3	28	21	31	11	43	48	41	21	4	14	25	28	0	2	34
7lup	46	22	20	32	3	28	21	28	11	44	48	39	22	4	15	26	27	0	2	35
7lvj	2	4	1	0	1	4	2	0	0	9	17	2	4	7	0	4	0	0	2	2
7lvm	2	5	1	1	1	3	3	0	0	7	16	1	5	7	0	4	0	0	2	2
7lvs	2	0	1	0	1	1	1	0	0	1	5	0	0	0	1	0	0	0	0	2
7lw1	21	10	9	7	4	12	8	22	6	7	14	11	9	8	4	10	18	2	11	16
7lw7	4	5	1	4	0	8	3	3	6	4	13	4	4	4	1	0	4	2	6	8
7lw8	3	5	2	3	0	5	4	2	4	4	10	5	4	4	1	0	2	1	5	8
7lw9	2	3	1	3	0	5	4	3	4	4	10	5	4	4	1	0	5	3	6	9
7lwa	3	4	1	3	0	6	4	3	5	4	11	5	4	4	1	0	2	1	6	8
7lwd	17	2	4	3	3	8	2	12	1	17	18	3	3	13	6	10	13	7	9	11
7lwe	5	3	2	1	2	0	3	1	2	5	9	1	6	4	0	1	2	0	1	6
7lwf	4	4	3	1	2	0	0	1	2	6	10	1	6	4	0	1	2	0	1	6
7lwg	5	1	2	1	1	1	1	2	2	5	8	1	6	4	0	1	2	0	1	5
7lwh	7	4	3	6	1	5	7	4	2	9	14	7	5	11	3	0	4	1	6	4
7lxb	9	9	4	7	1	15	6	7	5	6	11	5	6	9	4	8	9	3	6	8
7lxl	6	12	3	2	2	8	3	5	2	11	18	3	8	14	6	11	7	1	4	7
7lxv	34	17	8	16	5	10	9	20	4	17	32	12	11	12	3	19	13	1	22	19
7lyb	1	1	1	1	1	0	3	3	0	1	5	6	1	0	2	3	3	1	0	1
7lyc	0	3	1	2	1	1	2	2	2	2	1	2	0	1	1	2	4	1	2	2
7lz5	3	1	0	5	1	3	2	2	0	3	7	3	3	4	2	3	4	0	2	8
7lzb	3	4	4	4	4	6	3	3	2	3	6	4	5	8	2	2	7	2	4	8
7lzd	2	4	5	4	5	5	3	3	1	3	6	3	4	9	1	1	6	2	3	7
7lzf	3	5	5	3	5	7	2	3	2	3	6	4	4	9	2	2	7	2	4	7
7lzr	3	6	3	4	1	0	0	0	2	2	8	1	2	4	0	3	3	0	1	2
7lzs	4	3	2	1	1	1	1	1	2	6	9	1	6	4	0	1	1	0	1	6
7m07	11	5	2	6	4	2	4	8	4	7	10	4	1	5	3	5	4	4	5	7
